bike_id,lat,lon,is_reserved,is_disabled,current_range_meters,vehicle_type_id,last_reported,vehicle_type
edbdfe29-c818-47f2-9dd3-1ca21524d488,32.102244,34.824874,false,false,4416,2,1683801164,scooter
a7eabb33-fdfa-484b-98f9-ce74806efe08,32.120291,34.823918,false,false,4416,2,1683801164,scooter
ba721d39-6410-4c3b-94e7-9b22e9f7ec34,32.109782,34.823808,false,false,15677,2,1683801164,scooter
182c70bb-9dc5-4432-ab2e-e251395830ae,32.115744,34.822251,false,false,6183,2,1683801164,scooter
6f772dc2-27fb-43f3-8a5d-b65559944019,32.077011,34.825616,false,false,12247,2,1683801164,scooter
ddeec7be-ab0a-4ea8-ae11-d0c4b9b661c7,32.093096,34.825073,false,false,7518,2,1683801164,scooter
a8e75d20-b921-403f-8620-dec32be8f27b,32.092312,34.825071,false,false,14914,2,1683801164,scooter
f564882a-62b9-4586-851a-915caa950039,32.093059,34.825042,false,false,9998,2,1683801164,scooter
c9a859aa-04df-47f2-b0df-c455ccc0b524,32.094623,34.824912,false,false,8728,2,1683801164,scooter
9ae71ecc-fc3c-4228-9ebc-643209840076,32.074357,34.824905,false,false,10215,3,1683801164,e-bike
707ee912-9015-4608-8749-f52df37fe3c5,32.09446,34.824857,false,false,7518,2,1683801164,scooter
26e3dbc2-3cb6-466b-a77d-67ca195a6ece,32.094623,34.824652,false,false,16193,2,1683801164,scooter
8a40d9d1-c6e7-4cb5-a7c7-232544720bb2,32.072968,34.824177,false,false,2369,2,1683801164,scooter
7d3455a1-8e37-48b1-83b0-c990d0145c27,32.093846,34.824133,false,false,5456,2,1683801164,scooter
f4d80389-b90a-4f7c-b263-616ffbab4384,32.09122,34.823766,false,false,19996,2,1683801164,scooter
b684c863-fee6-426b-aaf6-9e91c85f8525,32.095202,34.823469,false,false,18876,2,1683801164,scooter
0c6b012a-4233-4719-af7a-d92846c1b91a,32.094388,34.823408,false,false,19153,2,1683801164,scooter
8b5a258a-ccd0-441e-a550-a6639981e35b,32.093809,34.823319,false,false,10655,2,1683801164,scooter
71ed8345-8f4a-4adb-a612-d3cb789c8efc,32.096626,34.82329,false,false,7915,2,1683801164,scooter
eeb42869-895d-452b-a1b9-4d5a3ea912aa,32.093803,34.823218,false,false,19153,2,1683801164,scooter
1570cd62-dc7a-4f28-9e29-451dcec3522a,32.101575,34.82309,false,false,9568,2,1683801164,scooter
68548828-9fe1-44ea-b099-8314fc61d11a,32.092967,34.82295,false,false,18600,2,1683801164,scooter
6e0eda78-6482-4063-80da-5d2b6fa42fda,32.092966,34.82292,false,false,12955,2,1683801164,scooter
5059c09b-9212-4fb1-a7fb-6942603576bc,32.092744,34.822914,false,false,19996,2,1683801164,scooter
c7c82072-c5f3-4b0e-a74e-83e50b1d0e5c,32.092895,34.822801,false,false,4416,2,1683801164,scooter
f754e26d-28a5-4608-8f78-4b026539af90,32.095435,34.822747,false,false,16980,2,1683801164,scooter
1799b435-337c-49a1-b5e8-a3d46d3f316d,32.09273,34.822718,false,false,7518,2,1683801164,scooter
eedc6b5a-3a73-4ea4-a0b5-bccff4f8e603,32.088713,34.822623,false,false,16193,2,1683801164,scooter
966397a5-76e0-41b0-a0b9-092d3d885288,32.088771,34.822603,false,false,6369,2,1683801164,scooter
1bdf94a5-33c2-4da9-a51b-128a03421ff0,32.090858,34.822237,false,false,11102,2,1683801164,scooter
531f49f2-103c-4a67-8b0f-bc6840603596,32.079271,34.822006,false,false,8936,2,1683801164,scooter
d70dbc3e-17ea-4889-a093-914a34e67f17,32.096181,34.821772,false,false,16193,2,1683801164,scooter
b8c84581-8c26-4cc4-8852-bd3b78c47e79,32.083576,34.820993,false,false,11102,2,1683801164,scooter
474bffe0-9ff5-448b-9d84-a26a5ba14b0f,32.050807,34.820381,false,false,5103,2,1683801164,scooter
1bf229bf-2ce9-47d7-b962-1f137ef6ebd8,32.092877,34.820211,false,false,11555,2,1683801164,scooter
9ce338ce-b70d-4235-9c1a-73a6f3aab9f4,32.106365,34.820004,false,false,17514,2,1683801164,scooter
542d664a-1869-4500-9950-a2f3a582e814,32.120924,34.819783,false,false,18053,2,1683801164,scooter
54dd4104-4908-4668-90be-25f1e4450056,32.095164,34.819496,false,false,16193,2,1683801164,scooter
896f82c3-2e53-4738-b6ac-abf16adbd541,32.083927,34.819475,false,false,14664,2,1683801164,scooter
5638020c-1c67-4986-aece-b8fd36b31f3a,32.084747,34.81939,false,false,11784,2,1683801164,scooter
d7906b23-6e29-407d-8ffc-885a85bdb418,32.085344,34.819291,false,false,12247,2,1683801164,scooter
17b15e43-1a44-40be-a719-0c31cdf2b62f,32.052343,34.819194,false,false,4756,2,1683801164,scooter
015562b3-f502-4918-9770-3320ab8b6f9c,32.09402,34.819096,false,false,5999,2,1683801164,scooter
f55245d9-a52e-4513-bd14-b37e01f675b1,32.074474,34.818721,false,false,6369,2,1683801164,scooter
2c353412-df4b-4c6d-8730-c41916db53dc,32.090566,34.81867,false,false,10215,2,1683801164,scooter
96963909-15d5-44ec-9b84-b59f65d8c21e,32.078407,34.818391,false,false,4083,2,1683801164,scooter
4e9ca9b5-78ea-44ba-a134-7d7983906666,32.078438,34.818371,false,false,9568,2,1683801164,scooter
a27c2388-4382-43e3-a1a9-4f4a81d4b4aa,32.094862,34.817684,false,false,6936,2,1683801164,scooter
88ae67e5-9958-4f16-aa10-5d57814edfbc,32.117226,34.817552,false,false,7128,2,1683801164,scooter
0bace1c8-a08c-4523-9b81-258dd050954a,32.080674,34.817485,false,false,12717,2,1683801164,scooter
23b61e8f-2430-4837-b108-a9e73a3a5d4b,32.071391,34.817335,false,false,16454,2,1683801164,scooter
3f565b4b-f900-47aa-8c0f-6414d89f9104,32.084287,34.817108,false,false,9145,2,1683801164,scooter
90da08ed-7d9d-4cea-b1f3-fa80ef20cfe5,32.08044,34.816988,false,false,1796,2,1683801164,scooter
24441ffa-e944-4044-b0fa-5fdbf74f7990,32.079061,34.816924,false,false,12955,2,1683801164,scooter
73d2e38d-436e-488e-8df7-750bc11b998f,32.080669,34.816906,false,false,12015,2,1683801164,scooter
4a0d513d-3956-4fb5-9de7-ee1144b8b8f6,32.080727,34.816897,false,false,18053,2,1683801164,scooter
73f145f7-695a-4726-b9bb-a3a409688939,32.080713,34.816893,false,false,604,2,1683801164,scooter
5d78d317-c7b7-4db1-8ec7-10f458c59918,32.08068,34.816878,false,false,2369,2,1683801164,scooter
25d6f184-d2bc-47fa-bfcc-f17270b76dd4,32.080642,34.816873,false,false,10878,2,1683801164,scooter
cc8cc47d-2ce6-41e0-be8a-4c812b87f27f,32.080654,34.816868,false,false,4083,2,1683801164,scooter
e1a4e6f1-ae5f-490e-bf32-b083574b20f2,32.080709,34.816855,false,false,8522,2,1683801164,scooter
6b91a74c-23c4-4c4b-bad9-477d55ffc769,32.080673,34.81685,false,false,10215,2,1683801164,scooter
563582a0-3cab-4d1e-b7a5-cf69d7789243,32.080553,34.81685,false,false,19996,2,1683801164,scooter
a1db0304-9572-41d6-ac4f-e2a78f7ef128,32.093383,34.816846,false,false,9145,3,1683801164,e-bike
fc9cb433-1acd-4be2-b121-4aeadc422369,32.080747,34.816841,false,false,19153,2,1683801164,scooter
fb3a9b2e-ff89-4a86-90ab-78a1deb7af97,32.093373,34.816833,false,false,9782,3,1683801164,e-bike
4e7a8b1e-589e-4414-b7fd-b0ff7ece67c8,32.080778,34.816823,false,false,1249,2,1683801164,scooter
447be9d9-2850-499f-aa97-90b2ab75de30,32.080689,34.816813,false,false,11102,2,1683801164,scooter
9f15ab10-0828-44d3-ab7b-628cf90941e8,32.080682,34.816806,false,false,12247,2,1683801164,scooter
a78b2ca5-defc-4613-85ac-f539f0cc56d9,32.080587,34.816798,false,false,10655,2,1683801164,scooter
89483ba4-12e6-434e-a917-37513d6fd71b,32.080599,34.816773,false,false,5816,2,1683801164,scooter
1aa6a836-8463-48f9-b565-aeaee997b9a2,32.096724,34.816756,false,false,6183,2,1683801164,scooter
6042855b-1ad3-4f92-8511-3d02859aeaec,32.080697,34.816736,false,false,8522,2,1683801164,scooter
fa25db50-e152-4606-a549-dd6997c6b3d2,32.096772,34.816661,true,false,18326,2,1683801164,scooter
13c3889c-d328-498f-9986-f7e0a7926f8a,32.080348,34.816579,false,false,3757,2,1683801164,scooter
f3b4c6db-f0b8-4653-8c90-a366f8119256,32.066487,34.816482,false,false,7128,2,1683801164,scooter
9330e3ea-8411-4d72-96d7-8b8970cfed8e,32.081108,34.81648,false,false,3437,3,1683801164,e-bike
86cadd9d-ddeb-46ef-bac7-b22cd547fffa,32.084768,34.816324,false,false,6556,2,1683801164,scooter
9f4114c9-f619-4c20-bca8-d67e97ec0f71,32.082831,34.815926,false,false,5456,2,1683801164,scooter
36d00f8e-4041-4696-b6dc-c142be47779a,32.079119,34.81495,false,false,12482,2,1683801164,scooter
24fa8ccb-f72f-45b0-b5f2-39cfc740424a,32.080032,34.814917,false,false,17514,2,1683801164,scooter
57af23fb-adc3-47b2-8f15-b1ffaa239221,32.080017,34.814864,false,false,13677,2,1683801164,scooter
5ddecbfd-b992-4261-962e-c4fa3727d921,32.078423,34.814858,false,false,16716,2,1683801164,scooter
dae5898d-7b83-41e0-a1f8-1da6299d4636,32.0882,34.814489,false,false,14664,2,1683801164,scooter
fadc9a2c-2660-443b-b011-250a83bb31b8,32.092975,34.814475,false,false,4586,2,1683801164,scooter
ca4cc33c-016c-4420-afdc-8d61ae0b2b42,32.054701,34.813787,false,false,4586,2,1683801164,scooter
d05ebebe-dcc2-4f9b-9cff-4e90d6516185,32.090498,34.815938,false,false,8318,2,1683801164,scooter
3b5e26cd-4c69-4292-b6c9-811a801f444a,32.090465,34.815921,false,false,19153,2,1683801164,scooter
afedc439-3de2-4b25-a4e6-36944055baca,32.090497,34.815915,false,false,14167,2,1683801164,scooter
8f5cb8a4-cc26-4efb-b828-f5451414d12b,32.090498,34.815905,false,false,14167,2,1683801164,scooter
be7e5863-be5c-454d-9664-78f8102a44b6,32.082852,34.815872,false,false,3757,2,1683801164,scooter
c2c43976-e14a-4f8d-84fd-69aa9e65c24b,32.122547,34.815869,false,false,5279,2,1683801164,scooter
731be149-f995-4c4b-9afb-70d6c2d8a274,32.090489,34.815866,false,false,15677,2,1683801164,scooter
88776622-c84d-4474-9fd3-ccd216c724f5,32.090467,34.815864,false,false,4929,2,1683801164,scooter
cc3cff18-404c-43fc-80b2-b95fcd420331,32.090452,34.815864,false,false,7128,2,1683801164,scooter
e57a5bdb-3d1c-4bd8-9793-1048bd545741,32.090517,34.815839,false,false,11102,2,1683801164,scooter
e703462e-7987-405f-a890-ad57a9ee6f7d,32.053573,34.815821,false,false,11102,2,1683801164,scooter
bec487bc-ac59-469e-94e4-8e988c3a2272,32.108044,34.815794,false,false,4586,2,1683801164,scooter
de57247a-3a2c-4e97-8d9f-a0a43a7589d3,32.090227,34.815737,false,false,16980,2,1683801164,scooter
d291781e-1055-4f73-b9cc-f717a7c37f49,32.093692,34.815726,false,false,14914,2,1683801164,scooter
b07c103e-1867-4dcf-9542-40a33812d860,32.082929,34.815717,false,false,13921,2,1683801164,scooter
cceb59c4-7053-4c4b-9cbc-86cd7788d9ea,32.093667,34.81569,false,false,8318,2,1683801164,scooter
bfc28a45-15f7-482d-afc6-3c9c1062e1cf,32.09,34.81567,false,false,14414,2,1683801164,scooter
0b15ff83-6d1e-443a-84d0-8a8762ad89e3,32.096156,34.815619,false,false,10215,2,1683801164,scooter
12ce229d-957e-40b2-9bdc-c011b232f073,32.092826,34.815387,false,false,7915,2,1683801164,scooter
9a92bc30-6f1e-48a7-8896-d04acae8c406,32.120876,34.815358,false,false,4756,2,1683801164,scooter
6959242a-2ec6-4713-8863-d2354f7d317d,32.066001,34.815337,false,false,19713,2,1683801164,scooter
ad460029-d13e-4778-913e-4e74d7951d89,32.084032,34.815324,false,false,4929,2,1683801164,scooter
a9f5df3f-1959-4b5e-a64a-45ae489a7d07,32.096308,34.815301,false,false,6556,2,1683801164,scooter
f0db4a13-c77a-406c-ae3b-6018d1a7bd53,32.092767,34.815271,false,false,16454,2,1683801164,scooter
ab0d65ea-f341-42d6-9aed-4dfcff5f0c11,32.088586,34.815185,false,false,4083,2,1683801164,scooter
4e4e55a9-6418-41e0-8280-3640ccec281a,32.09627,34.815152,false,false,7323,2,1683801164,scooter
0ea90bc8-7c73-408b-87d5-1ca9dacbd4d9,32.096263,34.815151,false,false,12955,2,1683801164,scooter
381583dc-56bf-4968-8f7e-0df7af6b93f3,32.096262,34.815133,false,false,5816,2,1683801164,scooter
25c0a179-644e-4561-a9d2-6820765f4aaf,32.08111,34.815096,false,false,5456,2,1683801164,scooter
999f5390-e97f-4f68-9f7b-6383225c0f2f,32.088517,34.815081,false,false,3596,2,1683801164,scooter
83aec339-aa59-4c05-9b4f-aabc4b866e73,32.081039,34.815034,false,false,4416,2,1683801164,scooter
f35271ae-5126-4ab8-ada5-b025604194b9,32.081048,34.815003,false,false,5103,2,1683801164,scooter
74861a65-41b4-46aa-a08f-fd61b40e22a8,32.081071,34.814993,false,false,19153,2,1683801164,scooter
97308506-ad33-4f93-b586-a5293109518e,32.081082,34.814985,false,false,4586,2,1683801164,scooter
a96d7049-4473-439c-9df0-138151ae3d45,32.079558,34.814978,false,false,5999,2,1683801164,scooter
47217c00-5527-448e-a956-e37cf70c4b54,32.079084,34.814965,false,false,7128,2,1683801164,scooter
88232a54-54d1-422e-b9d8-fa22dcdca276,32.079584,34.814963,false,false,18053,2,1683801164,scooter
370c3d65-744e-4744-a95f-b439f3a6e199,32.081088,34.814937,false,false,5456,2,1683801164,scooter
082fa3db-d64c-4352-9b67-696273558cd1,32.080037,34.814923,false,false,15167,2,1683801164,scooter
c547631d-dd57-40bf-90ac-f1145a462726,32.079984,34.814919,false,false,13194,2,1683801164,scooter
971d8572-ab08-446e-93ed-1cb9f5a73c98,32.07999,34.814906,false,false,19153,2,1683801164,scooter
253ea358-422b-44b0-bce1-f027267bc3d9,32.045548,34.814901,false,false,13435,2,1683801164,scooter
c3734ed7-5c15-499d-b06a-7042f4f7b034,32.080051,34.814896,false,false,17514,2,1683801164,scooter
b6a9b320-a295-4ef7-9dda-9c0f0d32cd10,32.049445,34.814825,false,false,4083,2,1683801164,scooter
96c63f86-15a5-4a8e-950b-7f37b165cdfc,32.089653,34.814808,false,false,6745,2,1683801164,scooter
1927d6b0-3494-47bb-90e5-28a425a1da69,32.089729,34.814806,false,false,10878,2,1683801164,scooter
ab5270f6-3e15-4023-b75f-537f1e7bf09f,32.089664,34.814806,false,false,19996,2,1683801164,scooter
cb563fd4-3b65-4356-83dd-9d2bd092d312,32.089684,34.814805,false,false,18876,2,1683801164,scooter
0914f31c-ff81-4bff-be17-4ef3ce5780fe,32.089686,34.814801,false,false,14664,2,1683801164,scooter
b2ff7668-1b40-4622-ab91-0c54ef38b516,32.089682,34.814796,false,false,16454,2,1683801164,scooter
b871394e-73d2-4c76-86fb-17cc63101445,32.089676,34.814794,false,false,19713,2,1683801164,scooter
9085eb61-5b6b-4194-85e0-d48391e5f15e,32.089669,34.814787,false,false,7716,2,1683801164,scooter
6920b60e-e849-40f8-ae43-f69fac243bd0,32.089689,34.814784,false,false,19996,2,1683801164,scooter
24052063-8d43-472d-a95a-142feb7069ab,32.089662,34.814784,true,false,18326,2,1683801164,scooter
cb2406d2-55ce-4379-ac96-dcfaef76577a,32.089674,34.814782,false,false,16193,2,1683801164,scooter
355f64f0-045c-48f6-a41a-520754b6c775,32.089659,34.814771,false,false,5635,2,1683801164,scooter
8867630f-6b3d-4819-9152-788f1df3c0f4,32.089652,34.814768,false,false,7128,2,1683801164,scooter
b5acb51b-ce8e-43c5-9ee1-567c7b90d7b6,32.089629,34.814767,false,false,9356,2,1683801164,scooter
5f9ca096-4cac-4997-a0bc-c19b11382ff9,32.089667,34.814764,false,false,7716,2,1683801164,scooter
a31a7bec-fa84-4a10-a29e-6bd702ba06ec,32.117525,34.814759,false,false,18053,2,1683801164,scooter
7272f5cd-2a99-4424-bf93-27e9a78e3dd3,32.089632,34.814758,false,false,19432,2,1683801164,scooter
adc8ae90-a2dc-472e-9609-d0a0f89275cd,32.089681,34.814748,false,false,10878,2,1683801164,scooter
2704e8f8-944e-45c9-9d99-9e1dcdd98b11,32.107869,34.814642,false,false,18876,2,1683801164,scooter
3549d1f2-0dae-41c2-9029-947f5c040186,32.088203,34.814509,false,false,14414,2,1683801164,scooter
908baed7-c7ba-4e7d-bdd3-81bf2be808e8,32.088193,34.814496,false,false,3919,2,1683801164,scooter
82665059-776e-4d5c-bb05-394bebe0d4d2,32.088184,34.814495,false,false,15421,2,1683801164,scooter
8c4ee5af-7404-43ea-b0d2-70c95564aadf,32.092987,34.814484,false,false,10878,2,1683801164,scooter
ec4b0687-7fae-45bd-bc03-ce894a90e95e,32.092975,34.814481,false,false,9568,2,1683801164,scooter
36029633-357a-4b15-a234-4de3c1022fa2,32.092981,34.814458,false,false,6745,2,1683801164,scooter
94ddda47-59a4-41da-9f07-8406361b6f52,32.084842,34.81431,false,false,16193,2,1683801164,scooter
f8d74365-aab0-43e6-9ec4-62ff97c2c643,32.074647,34.814185,false,false,14167,2,1683801164,scooter
4f0ddb98-f2d9-47df-9244-5ffc46993c2c,32.090396,34.814142,false,false,4929,2,1683801164,scooter
ddf91a72-3fab-4dae-ab52-8dc3a833e759,32.108942,34.814058,false,false,18326,2,1683801164,scooter
32795bcf-29b1-4aee-b23f-287b1335a639,32.079292,34.813912,false,false,4416,2,1683801164,scooter
6a8f0011-441d-42f4-b640-41292f9050dd,32.046288,34.813881,false,false,12015,2,1683801164,scooter
a01dc74d-1cc4-4a52-97e2-596014a1c8fa,32.054821,34.813866,false,false,3919,2,1683801164,scooter
922c161c-255c-4d85-8eff-efb1a7c78b85,32.054911,34.813856,false,false,11555,2,1683801164,scooter
1af0f948-6e75-48c3-a6ce-50c39ff892d2,32.121557,34.813854,false,false,5816,2,1683801164,scooter
252bed2f-f7a2-413f-9ea7-82b76f95ce53,32.111198,34.81364,false,false,18053,2,1683801164,scooter
e65386dd-caf2-4520-9e8c-8e18cb19adff,32.114349,34.813532,false,false,6936,2,1683801164,scooter
1b3a8326-0bfa-45b9-8b49-59557e05f353,32.063982,34.813325,false,false,3757,3,1683801164,e-bike
02465300-0974-415e-bacc-e460a973a6d2,32.091273,34.813204,false,false,4416,2,1683801164,scooter
c8f48277-fe7b-4c91-bee1-7e35ef732fe6,32.115477,34.813196,false,false,19996,2,1683801164,scooter
2a5a2bf3-d84d-46ed-801b-d32b718d29ac,32.007624,34.807427,false,false,18326,2,1683801164,scooter
0b92bb9b-1f04-4326-910b-c0770ad44133,32.007285,34.807418,false,false,14414,2,1683801164,scooter
3a9485a0-3194-4154-94c9-26f7e0b2861f,32.008106,34.806731,false,false,7915,2,1683801164,scooter
d6abd72c-828d-4978-9c86-9a9275b7ffd6,32.008099,34.806725,false,false,11555,2,1683801164,scooter
30a16ba7-0cfb-4082-8ded-4aef1d41f323,32.008092,34.806718,false,false,13921,2,1683801164,scooter
e4b85ce2-463e-4846-98e2-3f4dfbf63ac7,32.046819,34.813009,false,false,14414,2,1683801164,scooter
924dadee-f933-4bf0-b160-5c9a4cb7d8c0,32.105726,34.812966,false,false,8116,2,1683801164,scooter
d4fedffe-a4a0-41d4-a3ad-1793b89d6f80,32.113824,34.812696,false,false,6745,2,1683801164,scooter
5b03bade-02ab-44ba-b8ed-69cebad4dd92,32.084616,34.81263,false,false,3123,2,1683801164,scooter
d88289b7-35dd-47ef-84f7-0744abea4b35,32.084389,34.812527,false,false,6745,2,1683801164,scooter
e68d4e80-3d85-4799-a5be-1abc54a60905,32.11902,34.812462,false,false,8522,2,1683801164,scooter
6cbf1a01-657e-438b-a26a-1012779dc69b,32.080524,34.812402,false,false,4756,2,1683801164,scooter
e8fb33b9-8c43-4667-a6e3-891b53df7733,32.092386,34.812368,false,false,7716,2,1683801164,scooter
57bf5f31-b4b7-404d-bc44-866d5d885e67,32.080552,34.812349,false,false,8522,2,1683801164,scooter
826cd546-16f0-467f-89c5-cb8155672ae2,32.064241,34.812316,false,false,15421,2,1683801164,scooter
24d7cc85-1549-44d0-9bd4-206f55d2b7d7,32.114895,34.812314,false,false,7716,2,1683801164,scooter
c386b264-48c4-4d00-a4a9-2c2b67fc3da9,32.052972,34.812169,false,false,9782,2,1683801164,scooter
17f9f8d6-fa98-4fe6-bac1-28a1d8e866ae,32.063112,34.812139,false,false,15167,2,1683801164,scooter
47e22986-53bc-4eb4-a658-44ca46f7ee0f,32.04794,34.812079,false,false,5103,2,1683801164,scooter
2ff52e09-a5a3-4d73-b91e-6005c02b75cd,32.107595,34.812076,false,false,10655,2,1683801164,scooter
4072787d-d6b6-4660-b686-91378a0c87e3,32.112111,34.812069,false,false,11102,2,1683801164,scooter
ed411d86-b589-4128-8a2c-750a66b09a78,32.078787,34.812062,false,false,3279,2,1683801164,scooter
a8a49d7b-e371-4d99-a0e9-5693c4b2a167,32.085465,34.81174,false,false,9568,2,1683801164,scooter
fd49606b-2e32-427f-aede-10ac696cac58,32.065769,34.811677,false,false,17783,2,1683801164,scooter
b2b22efd-14a7-4364-a380-82af0203ed92,32.065774,34.81167,false,false,13194,2,1683801164,scooter
83d550ee-a9c0-4088-a422-28b78f6cc3c1,32.065783,34.811659,false,false,11784,2,1683801164,scooter
e031b30b-82da-4fca-8708-13ee145b302a,32.081058,34.811415,false,false,12482,2,1683801164,scooter
a31ca39f-dc0c-44c2-9c5f-29d4aa676ee7,32.064508,34.811412,false,false,3757,2,1683801164,scooter
6e55eabb-c9ca-41ed-be3d-7357326029c5,32.081092,34.811399,false,false,19153,2,1683801164,scooter
c4b1b314-1af4-4382-a01b-1a0e8bcaef59,32.08382,34.811304,false,false,13677,2,1683801164,scooter
c583d3ea-fe37-4547-9fd7-349646452afc,32.052178,34.811281,false,false,7323,2,1683801164,scooter
95b5cab8-0f67-44c5-8983-dc2ae88a5e05,32.081032,34.811075,false,false,19153,2,1683801164,scooter
4ec04e2a-2834-4149-918a-ad7e53541190,32.044902,34.81107,false,false,4416,2,1683801164,scooter
6603ad5b-adce-4bdc-8686-c8546ad69e8b,32.085638,34.811005,false,false,3279,2,1683801164,scooter
1fc4e953-3943-4d08-b248-284d3baecd0c,32.085649,34.81097,false,false,4929,2,1683801164,scooter
86430109-c8f8-4ce7-a061-0c38e5036bc6,32.085643,34.810935,false,false,19996,2,1683801164,scooter
9bffb2b2-2343-4be0-8580-b39418c1531a,32.043533,34.810932,false,false,13677,2,1683801164,scooter
e56a54eb-bc65-4979-ba28-c6e62727bc14,32.085745,34.810888,false,false,6183,2,1683801164,scooter
44f4ac38-b162-4fd2-a5d8-f17049f20d3d,32.066747,34.810822,false,false,17783,2,1683801164,scooter
cee3824a-13f3-4f47-9a9d-35ed83df1d70,32.067424,34.810705,false,false,12717,2,1683801164,scooter
33187b39-33ea-447e-86fd-10b1924be76b,32.06743,34.810663,false,false,16193,2,1683801164,scooter
46bf3531-f540-457b-b373-9fa119e9c886,32.045791,34.810466,false,false,18053,2,1683801164,scooter
ab201798-b746-4b98-84e9-093579bb9ca9,32.084401,34.810441,false,false,9568,2,1683801164,scooter
131fb2e1-9509-49ec-b38b-b6fb0abe4f31,32.046533,34.809837,false,false,8728,2,1683801164,scooter
01e0e85f-d485-43fc-ae86-55269497b197,32.071573,34.809799,false,false,9356,2,1683801164,scooter
7218dda1-cf1c-4aa5-90d0-698f3c00dde3,32.045222,34.809772,false,false,10655,2,1683801164,scooter
9d37f145-e2d6-4cac-bc2d-ea7b100f2e6a,32.066385,34.809684,false,false,19153,2,1683801164,scooter
7094c9ef-bb44-45a4-b9b8-66d9e43e29c8,32.015844,34.809683,false,false,18053,2,1683801164,scooter
0e7ef17b-bb10-4e52-aff7-53296e212207,32.06636,34.809668,false,false,19713,2,1683801164,scooter
1ce0155b-d5e7-46ac-872a-f134b469982e,32.066334,34.809638,false,false,10655,2,1683801164,scooter
97ec7fa1-677c-4b00-a65c-c2cfe601f7cd,32.081511,34.809614,false,false,7323,2,1683801164,scooter
2fbd0b39-a4c6-474a-83fe-7e8e787f21b0,32.119274,34.809519,false,false,9145,3,1683801164,e-bike
a32d7226-4d39-40be-8bc8-7a96a97823fd,32.090105,34.809436,false,false,18053,2,1683801164,scooter
30a9050f-036d-42b4-a541-007a2067b43b,32.047849,34.809387,false,false,6183,2,1683801164,scooter
632ef830-4312-4ab8-991a-5e8d2c55ea80,32.047726,34.809328,false,false,7716,2,1683801164,scooter
e387a7e5-c752-42db-9e0a-e8221cb77e28,32.052959,34.809252,false,false,3596,2,1683801164,scooter
36466b1a-4217-4d93-ae11-5660fce18608,32.081009,34.808917,false,false,12717,2,1683801164,scooter
2da0a9ba-55d4-448f-9649-6e97af0b5286,32.081006,34.808904,false,false,12955,2,1683801164,scooter
d88b0493-e439-4227-8578-16456817afc4,32.056577,34.8088,false,false,10878,2,1683801164,scooter
fe90ca23-28f9-40e0-8563-c78cf6a9b40f,32.086725,34.808482,false,false,18053,2,1683801164,scooter
b0b8f62a-397e-477b-a831-f794b2800128,32.058069,34.808469,false,false,10655,2,1683801164,scooter
ef345984-1904-4e2c-91e8-d0b48aeba3d4,32.071858,34.808468,false,false,7915,2,1683801164,scooter
8bcaf916-f6e0-4704-b935-821f894260cd,32.086737,34.808466,false,false,13677,2,1683801164,scooter
22b76345-a383-4000-815e-080eb29836a3,32.086726,34.808462,false,false,4586,2,1683801164,scooter
8e4d91f8-b3cb-422c-9a29-de05c877e049,32.045081,34.808453,false,false,8116,2,1683801164,scooter
d5dac47a-ef35-42b5-8123-099051e38574,32.086727,34.808452,false,false,6183,2,1683801164,scooter
f0e3ec9c-41cf-4387-ba09-f61ed2c61e0b,32.071857,34.80845,false,false,7518,3,1683801164,e-bike
312a3b91-4269-44e7-af24-70af1bc3ecb2,32.086737,34.808448,false,false,18600,2,1683801164,scooter
ff5db695-cb96-4592-9189-a0806181334c,32.012344,34.808417,false,false,6745,2,1683801164,scooter
658c8abb-a86b-490e-af6d-d05336cb3793,32.084197,34.808359,false,false,4929,2,1683801164,scooter
562ba8e2-db3c-4b00-bd76-27f778744305,32.012321,34.808273,false,false,14167,2,1683801164,scooter
e5a2e052-073f-440d-a9c0-95e289b231dc,32.066432,34.807899,false,false,5103,2,1683801164,scooter
124edbb9-c808-490c-b7e5-3b2e7b5f5510,32.066454,34.807877,false,false,18600,2,1683801164,scooter
a9b54346-8283-40e2-8dd4-c93e72f9051d,32.066441,34.807867,false,false,18600,2,1683801164,scooter
c3bb8934-f9e4-4e74-b46f-a621d891140c,32.067702,34.807593,false,false,11102,2,1683801164,scooter
ec92adcf-e9ac-4ecd-bbfa-1015064b6df3,32.113697,34.807476,false,false,7716,2,1683801164,scooter
532c3539-26ef-4621-bce3-972a0fdfd281,32.046345,34.807371,false,false,18600,2,1683801164,scooter
7d836bbf-002d-4b96-b330-3ad5788d2423,32.116946,34.807324,false,false,18600,2,1683801164,scooter
417b8bd2-47ff-4bb9-8c13-cd7462102fce,32.116913,34.807316,false,false,19996,2,1683801164,scooter
0aa94109-0576-4a1e-9026-7ae9aa254f4d,32.116964,34.807312,false,false,17783,3,1683801164,e-bike
64b8e895-1108-4fd9-97f6-7ba41420beb7,32.078738,34.807239,false,false,11784,2,1683801164,scooter
39ae0357-29d0-49bb-9e80-0672bb2d7dff,32.116031,34.807116,false,false,5456,2,1683801164,scooter
56a4e850-1aa5-4a81-8203-a287ce2ef9dc,32.115992,34.807113,false,false,12247,3,1683801164,e-bike
29afa781-2f24-48a6-b262-4daa70699eb2,32.061157,34.807035,false,false,11555,2,1683801164,scooter
