hexbin,value
881f1d585dfffff,132
881f1d5857fffff,11
881f1d5853fffff,4
881f189719fffff,310
881f1d584bfffff,41
881f189701fffff,4
881f1896ddfffff,293
881f1896cdfffff,1617
881f1d5821fffff,56
881f1896c5fffff,1372
881f1896c3fffff,978
881f1d5813fffff,1728
881f1896bdfffff,84
881f1d580bfffff,40
881f1d5809fffff,594
881f1d5805fffff,18
881f1896a9fffff,1011
881f1896a7fffff,106
881f1d5767fffff,40
881f189699fffff,575
881f18945bfffff,813
881f1d511dfffff,280
881f1d5113fffff,1213
881f1d510dfffff,10
881f1d50ebfffff,480
881f1d50cdfffff,70
881f1d50c3fffff,26
881f1d50b1fffff,113
881f1d509dfffff,22
881f1d5095fffff,37
881f1d5093fffff,176
881f1d5061fffff,438
881f1d505bfffff,554
881f1d5051fffff,736
881f1d504bfffff,187
881f1d5037fffff,38
881f1d5035fffff,111
881f1d502dfffff,967
881f1d4333fffff,667
881f1d4325fffff,288
881f1d4321fffff,159
881f1d430bfffff,1045
881f1d4061fffff,46
881f1d4051fffff,70
881f1d403dfffff,119
881f189695fffff,883
881f18968dfffff,987
881f18968bfffff,704
881f1d5729fffff,20
881f189685fffff,1790
881f189681fffff,656
881f18966dfffff,202
881f1d5721fffff,109
881f189653fffff,83
881f1d5705fffff,18
881f189649fffff,1125
881f189647fffff,727
881f189641fffff,783
881f18963bfffff,1775
881f189637fffff,79
881f189635fffff,50
881f189633fffff,1001
881f18962bfffff,20
881f189623fffff,42
881f189613fffff,978
881f189609fffff,33
881f1894ddfffff,3099
881f1894d9fffff,2753
881f189459fffff,856
881f189451fffff,936
881f1d4865fffff,2941
881f1d402bfffff,851
881f1894d1fffff,3509
881f1d5007fffff,98
881f1d4f65fffff,10436
881f1d4f61fffff,5196
881f1d4f2dfffff,5402
881f1d4f25fffff,5878
881f1d4f21fffff,3373
881f1d4863fffff,1347
881f1d4861fffff,2818
881f1d4859fffff,280
881f1d4855fffff,1375
881f1d4843fffff,3324
881f1d4841fffff,3501
881f1d425bfffff,59
881f1d4255fffff,358
881f1d424bfffff,98
881f1d4249fffff,8
881f1d4025fffff,860
881f1d4023fffff,790
881f1d4021fffff,983
881f1d535bfffff,81
881f1d5359fffff,2
881f1d534dfffff,29
881f1d5349fffff,29
881f1d421dfffff,36
881f1d4209fffff,118
881f1d41ddfffff,140
881f1d41c7fffff,766
881f1d41bdfffff,7196
881f1d4001fffff,40
881f1d4803fffff,3632
881f1d4355fffff,401
881f1d434dfffff,1481
881f1d4347fffff,462
881f1d41a7fffff,5822
881f1d4187fffff,4906
881f1d4181fffff,4476
881f1d416dfffff,819
881f1d4163fffff,2746
881f1d414dfffff,1638
881f1d5333fffff,185
881f1d5329fffff,1
881f1d5325fffff,15
881f1d5317fffff,28
881f1d5315fffff,63
881f1d4133fffff,2840
881f1d4115fffff,1062
881f1d4105fffff,1797
881f1d52e7fffff,123
881f1d528dfffff,79
881f1d528bfffff,33
881f1d5281fffff,383
881f1d5237fffff,295
881f1d51c5fffff,1122
881f1d51c1fffff,439
881f1d5151fffff,715
881f1d514bfffff,36
881f1d5149fffff,8
881f1d5145fffff,772
881f1d5143fffff,145
881f1c3731fffff,202
881f1c3565fffff,25
881f1c3525fffff,145
881f1c3509fffff,162
881f1c342dfffff,2
881f1d573dfffff,41
881f1d5737fffff,244
881f1d551dfffff,212
881f1d46adfffff,3
881f1d4699fffff,3
881f1d4669fffff,107
881f1d4661fffff,272
881f1d465bfffff,120
881f1d464dfffff,1
881f1d4647fffff,10
881f1d4643fffff,8
881f1d463dfffff,1
881f1d463bfffff,35
881f1d4637fffff,17
881f1d4633fffff,1
881f1d461dfffff,33
881f1d4617fffff,34
881f1d460dfffff,8
881f1d460bfffff,10
881f1d4607fffff,593
881f1d0ae3fffff,1341
881f1d0ae1fffff,856
881f1d0ad9fffff,37
881f1d0ad1fffff,1
881f1d0ab7fffff,14
881f1d0aa7fffff,60
881f1d5735fffff,53
881f1d5719fffff,3
881f1d5717fffff,16
881f1d56e7fffff,17
881f1d56dbfffff,56
881f1d56c5fffff,27
881f1d568bfffff,23
881f1d5661fffff,24
881f1d565bfffff,4
881f1d5653fffff,62
881f1d5601fffff,2
881f1d55edfffff,7
881f1d55e7fffff,37
881f1d55e5fffff,431
881f1d55ddfffff,4
881f1d55dbfffff,296
881f1d5591fffff,8
881f1d555dfffff,190
881f1d555bfffff,90
881f1d5559fffff,130
881f1d5517fffff,45
881f1d54c3fffff,9
881f1d42e3fffff,45
881f1d42dbfffff,196
881f1d0eadfffff,543
881f1d42d1fffff,1
881f1d42cdfffff,270
881f1d42cbfffff,169
881f1d0e8dfffff,18
881f1d42c1fffff,99
881f1d0e89fffff,62
881f1d0e67fffff,241
881f1d0e63fffff,107
881f1d0e29fffff,131
881f1d0e17fffff,68
881f1d0a63fffff,419
881f1d5541fffff,91
881f1d553bfffff,235
881f1d552dfffff,167
881f1d54b3fffff,149
881f1d54adfffff,7
881f1d54a5fffff,1
881f1d5493fffff,29
881f1d5487fffff,254
881f1d5465fffff,9
881f1d5457fffff,2
881f1d5455fffff,1
881f1d544dfffff,157
881f1d5433fffff,1
881f1d5431fffff,2
881f1d5413fffff,133
881f1d4451fffff,39
881f1d0f53fffff,19
881f1d0de5fffff,1
881f1d0dd7fffff,359
881f1d0dc9fffff,50
881f1d0dc5fffff,41
881f1d0dc3fffff,600
881f1d0db5fffff,33
881f1d0a37fffff,1258
881f1d0a21fffff,1795
881f1d0a13fffff,396
881f1d0a0bfffff,386
881f1dcdc7fffff,3
881f1d09adfffff,34
881f1d09a5fffff,27
881f1d4751fffff,52
881f1d4719fffff,1400
881f1d0d53fffff,17
881f1d0d4bfffff,11
881f1d0d43fffff,140
881f1d0d29fffff,154
881f1d0ce9fffff,215
881f1d0965fffff,428
881f1d0955fffff,357
881f1d0951fffff,13
881f1d0941fffff,6
881f1d092dfffff,281
881f1d08e1fffff,5
881f1d0cc9fffff,219
881f1d0c59fffff,165
881f1d0c57fffff,1
881f1d0c4bfffff,70
881f1d0c43fffff,634
881f1d0c21fffff,2
881f1d0c19fffff,4
881f1d0c09fffff,32
881f1d0c01fffff,8
881f1d0b5dfffff,286
881f1d0b57fffff,401
881f1d0b4bfffff,9
881f1d0b43fffff,123
881f1dcca7fffff,17
881f1d084bfffff,126
881f1d0823fffff,3
881f1d0807fffff,5
881f1d0801fffff,6
881f1d7b5dfffff,320
881f1d7b3dfffff,8
881f1d7b3bfffff,129
881f1d7b29fffff,13
881f1d7b13fffff,29
881f1d7b0dfffff,26
881f1d7b0bfffff,96
881f1d7b01fffff,5
881f1d7ae1fffff,189
881f1d7ad7fffff,97
881f1d7ad5fffff,27
881f1d7ad1fffff,10
881f1d7acdfffff,5
881f1d7ab3fffff,309
881f1d7aa1fffff,13
881f1d7a99fffff,2
881f1d7a8bfffff,60
881f1d7a69fffff,52
881f1d7a61fffff,4
881f1d7a57fffff,6
881f1d7a55fffff,77
881f1d7a53fffff,12
881f1d6b6bfffff,848
881f1d6b65fffff,253
881f1d6b63fffff,95
881f1d6b55fffff,40
881f1d6b4dfffff,167
881f1d6b49fffff,335
881f1d6b43fffff,11
881f1d45bbfffff,1
881f1d6b33fffff,16
881f1d45b7fffff,5
881f1d45b5fffff,11
881f1d6b1bfffff,52
881f1d6b19fffff,216
881f1d459dfffff,2
881f1d6b09fffff,457
881f1d4595fffff,32
881f1d6369fffff,1154
881f1d6367fffff,739
881f1d7a2dfffff,39
881f1d7a09fffff,586
881f1d79edfffff,322
881f1d79e7fffff,612
881f1d79d7fffff,29
881f1d79d1fffff,461
881f1d79cdfffff,336
881f1d79c9fffff,644
881f1d79c7fffff,1121
881f1d79bbfffff,243
881f1d79b9fffff,14
881f1d79b7fffff,69
881f1d79b3fffff,22
881f1d6addfffff,9
881f1d6ad5fffff,7
881f1d6ad1fffff,2
881f1d6aa5fffff,60
881f1d6a95fffff,77
881f1d6333fffff,55
881f1d6331fffff,1
881f1d6a69fffff,731
881f1d6a5bfffff,294
881f1d6a45fffff,382
881f1d6a41fffff,11
881f1d6321fffff,10
881f1d6311fffff,1
881f1d6a33fffff,12
881f1d6a31fffff,69
881f1d6a13fffff,8
881f1d6a0bfffff,104
881f1d69bdfffff,140
881f1d44ddfffff,90
881f1d44c5fffff,1
881f1d695bfffff,61
881f1d44a3fffff,61
881f1d44a1fffff,156
881f1d6943fffff,328
881f1d6941fffff,84
881f1d693bfffff,3
881f1d68e9fffff,3
881f1d6899fffff,15
881f1d6887fffff,1
881f18a6e9fffff,8
881f19dac5fffff,3
881f19dab9fffff,7
881f18a6c9fffff,11
881f19daadfffff,82
881f18a681fffff,4
881f19da4dfffff,2
881f18a655fffff,68
881f1d6267fffff,10
881f1d625bfffff,141
881f1d6207fffff,36
881f1d6201fffff,56
881f18a64dfffff,280
881f18a645fffff,195
881f19da1bfffff,58
881f19da15fffff,456
881f18a5d7fffff,5
881f19da09fffff,3
881f18a5b7fffff,13
881f18a5a7fffff,71
881f19d32dfffff,6
881f19d329fffff,5
881f1d61c1fffff,41
881f1d61a9fffff,23
881f1d6189fffff,5
881f1d616dfffff,603
881f1d6161fffff,104
881f1d6159fffff,467
881f1d6149fffff,6
881f1d6147fffff,123
881f18a593fffff,246
881f18a583fffff,96
881f1d6133fffff,16
881f18a549fffff,443
881f18a541fffff,169
881f19d8bbfffff,73
881f19d8a5fffff,4
881f19d88bfffff,79
881f18a50bfffff,11
881f18a509fffff,203
881f18a4d9fffff,27
881f19d83bfffff,11
881f18a4a5fffff,1
881f18a499fffff,31
881f18a48bfffff,33
881f18a485fffff,18
881f18a465fffff,56
881f18a45dfffff,17
881f18a451fffff,80
881f19d257fffff,141
881f19d239fffff,144
881f19d237fffff,142
881f19d235fffff,153
881f19d229fffff,23
881f1d6105fffff,154
881f1d6103fffff,42
881f19d215fffff,107
881f19d1e7fffff,204
881f1d0eb7fffff,116
881f1d0cbdfffff,6
881f1d0cb1fffff,35
881f1d0c95fffff,51
881f1d0c87fffff,7
881f1d0c85fffff,27
881f1d7421fffff,8
881f1d6f37fffff,10
881f1d6f1dfffff,30
881f1d6f1bfffff,15
881f1d6f17fffff,62
881f1d6e6bfffff,87
881f1d6e69fffff,135
881f1d6e4dfffff,102
881f1d62d1fffff,95
881f1d62b1fffff,38
881f1d6285fffff,2
881f1d6d59fffff,1
881f1d6d3bfffff,4
881f1d61d7fffff,254
881f19d2e5fffff,1251
881f19d2e3fffff,73
881f19d2c7fffff,672
881f19d2a9fffff,180
881f1d60edfffff,330
881f19d217fffff,247
881f1d60e5fffff,209
881f1d60e1fffff,179
881f19d1d1fffff,69
881f1d60a7fffff,7
881f1d6081fffff,17
881f19d19dfffff,4
881f189ab9fffff,1
881f189ab7fffff,62
881f189a97fffff,154
881f18999bfffff,32
881f1898d5fffff,89
881f1898d3fffff,155
881f189895fffff,155
881f18988dfffff,218
881f189889fffff,97
881f189887fffff,201
881f189885fffff,269
881f189881fffff,241
881f1892e5fffff,38
881f1892ddfffff,6
881f1892d5fffff,75
881f1892d1fffff,3
881f1892b9fffff,14
881f1892b5fffff,117
881f1892adfffff,75
881f189287fffff,136
881f189283fffff,75
881f18924bfffff,126
881f18923bfffff,80
881f189231fffff,165
881f18922bfffff,160
881f189223fffff,348
881f189207fffff,169
881f1891dbfffff,265
881f188a5bfffff,7
881f188a2bfffff,266
881f188a29fffff,61
881f1889e7fffff,19
881f189195fffff,51
881f189191fffff,7
881f189185fffff,74
881f1890c9fffff,100
881f1890c7fffff,1
881f1890a7fffff,193
881f1890a3fffff,252
881f189089fffff,1
881f18905bfffff,456
881f18904dfffff,8
881f189031fffff,95
881f189011fffff,21
881f189007fffff,36
881f188f1dfffff,44
881f188f19fffff,25
881f188f15fffff,489
881f188f03fffff,116
881f188ee5fffff,296
881f1d7b6dfffff,25
881f1d45e9fffff,15
881f1d45c5fffff,48
881f1d45a1fffff,46
881f1d40a1fffff,1
881f1d4097fffff,1276
881f1d4083fffff,990
881f1d4e6bfffff,3654
881f1d4e69fffff,3766
881f1d4e59fffff,612
881f1d4e53fffff,57
881f1d4e49fffff,1570
881f1d4e43fffff,1189
881f1d4e39fffff,162
881f1d4e27fffff,939
881f1d4e11fffff,313
881f1d4e01fffff,104
881f1d4de7fffff,3851
881f1d4de3fffff,4278
881f1d4dd9fffff,4460
881f1d4dd5fffff,4420
881f1d4dd3fffff,3268
881f1d4dcdfffff,6195
881f1d4dcbfffff,5031
881f1d4dc5fffff,7579
881f1d4dc3fffff,5212
881f1d4dbbfffff,1127
881f1d4f5dfffff,4748
881f1d4549fffff,1064
881f1d4547fffff,1349
881f1d4545fffff,1364
881f1d4541fffff,1387
881f1d42b5fffff,153
881f1d42a5fffff,652
881f1d42a3fffff,141
881f1d42a1fffff,10
881f1d4017fffff,136
881f1d4f07fffff,2280
881f1d4eedfffff,31
881f1d4ed7fffff,505
881f1d4ed5fffff,132
881f1d4eabfffff,130
881f1d4ea5fffff,1624
881f1d4e89fffff,96
881f1d4531fffff,9
881f1d4527fffff,78
881f1d4521fffff,11
881f1d4515fffff,584
881f18aa89fffff,35
881f18aa81fffff,8
881f1d4455fffff,2
881f1d4445fffff,126
881f1d443dfffff,91
881f1d4421fffff,112
881f1d41b9fffff,6747
881f18a289fffff,509
881f18a24bfffff,118
881f18a215fffff,166
881f18af41fffff,54
881f18af3bfffff,36
881f1d4737fffff,550
881f181687fffff,7
881f1d4199fffff,158
881f1d4195fffff,4046
881f1d418bfffff,2729
881f18a207fffff,5
881f18a1d5fffff,20
881f18a181fffff,157
881f1d414bfffff,277
881f1d4147fffff,2458
881f1d4143fffff,1923
881f1d40edfffff,266
881f1d40ebfffff,8
881f1d40e3fffff,19
881f1d40dbfffff,104
881f1d40c9fffff,6
881f1d40c1fffff,17
881f1d40bdfffff,1299
881f18a137fffff,36
881f18a135fffff,181
881f18a125fffff,264
881f18a0edfffff,608
881f18a0e9fffff,285
881f18a0d5fffff,662
881f18a0c3fffff,278
881f18a0a9fffff,435
881f18a0a3fffff,1168
881f1c2697fffff,16
881f1c2683fffff,108
881f1c2669fffff,7
881f1c265dfffff,6
881f1c2651fffff,9
881f1c2649fffff,2
881f1c2617fffff,312
881f1c2615fffff,39
881f1c260bfffff,170
881f1c2603fffff,21
881f1c25d9fffff,9
881f1c25d3fffff,286
881f1c25cbfffff,33
881f1c25c1fffff,152
881f1c25bdfffff,5
881f1c25a5fffff,49
881f1c259bfffff,63
881f1c2581fffff,56
881f1c2569fffff,22
881f1c2567fffff,4
881f1c2537fffff,34
881f1c2513fffff,72
881f1c2503fffff,12
881f1c24b9fffff,6
881f1c24adfffff,134
881f1c24a9fffff,134
881f1c249bfffff,18
881f1c2455fffff,78
881f1c2453fffff,58
881f1c243dfffff,56
881f1c2431fffff,65
881f1c242bfffff,26
881f1c2421fffff,31
881f1c240bfffff,397
881f1c2409fffff,4
881f1c2401fffff,54
881f1c22ebfffff,1
881f1c22c5fffff,42
881f1c22abfffff,2
881f1c2287fffff,21
881f1c21b7fffff,3
881f1c2197fffff,16
881f1c2191fffff,3
881f1c20bdfffff,19
881f1c20b5fffff,16
881f1c20a3fffff,8
881f188755fffff,21
881f188749fffff,204
881f18b86bfffff,551
881f18b865fffff,139
881f18b863fffff,223
881f18b859fffff,44
881f18872bfffff,1470
881f18b847fffff,130
881f188729fffff,2502
881f188725fffff,3197
881f18b835fffff,144
881f18b82dfffff,88
881f188717fffff,50
881f188715fffff,89
881f18870dfffff,861
881f18b807fffff,26
881f188707fffff,1379
881f1886e7fffff,2749
881f1886d3fffff,15
881f1886c1fffff,37
881f1886b9fffff,2816
881f1886b1fffff,3918
881f1886a1fffff,3213
881f18869bfffff,3123
881f188693fffff,3438
881f188689fffff,27
881f188687fffff,3441
881f18866dfffff,1224
881f188665fffff,78
881f18865dfffff,116
881f18865bfffff,872
881f188657fffff,165
881f188655fffff,426
881f188653fffff,1059
881f18864dfffff,1533
881f188649fffff,983
881f18862dfffff,154
881f188625fffff,112
881f188621fffff,30
881f18861bfffff,53
881f188613fffff,15
881f18860dfffff,778
881f188609fffff,115
881f1885ddfffff,638
881f1885d9fffff,1152
881f1885d3fffff,667
881f1885cdfffff,27
881f18859dfffff,71
881f18856dfffff,11
881f188563fffff,212
881f188551fffff,3186
881f188543fffff,1919
881f188533fffff,154
881f188519fffff,3394
881f188507fffff,993
881f188505fffff,2165
881f1884dbfffff,3334
881f1884c7fffff,1171
881f1884c3fffff,3576
881f1884bdfffff,794
881f1d4b65fffff,5319
881f1884b9fffff,891
881f1884b3fffff,211
881f1d4b61fffff,3366
881f1884a9fffff,733
881f1884a5fffff,32
881f1d4b53fffff,2551
881f1d4b4dfffff,2039
881f188495fffff,1597
881f18848bfffff,1012
881f1d4b41fffff,2941
881f188489fffff,954
881f188487fffff,758
881f1d4b3bfffff,2890
881f188485fffff,549
881f1d4b35fffff,3070
881f18845dfffff,1
881f1d4b25fffff,2645
881f188453fffff,1603
881f1d4b1bfffff,1607
881f188449fffff,15
881f1d4b11fffff,1873
881f188439fffff,45
881f188433fffff,971
881f188431fffff,256
881f188429fffff,75
881f1d4b01fffff,3121
881f1d085bfffff,836
881f18a11dfffff,28
881f18a117fffff,15
881f1d0855fffff,2
881f19d225fffff,39
881f19d21bfffff,18
881f1d0849fffff,23
881f1d60e9fffff,203
881f18a0e7fffff,273
881f1d60cbfffff,15
881f19d1dbfffff,103
881f1d60c3fffff,10
881f19d1c7fffff,85
881f19d1a9fffff,157
881f1d6067fffff,268
881f1d605dfffff,34
881f18a0a7fffff,763
881f19d187fffff,51
881f1d6043fffff,38
881f1d6041fffff,11
881f1d526bfffff,1
881f1d5267fffff,246
881f1d5233fffff,92
881f1d522bfffff,315
881f1890c5fffff,7
881f1d521dfffff,1
881f1890b5fffff,20
881f1890abfffff,41
881f1890a5fffff,629
881f1d51a7fffff,1069
881f189017fffff,35
881f1d516bfffff,230
881f1d5147fffff,550
881f1d512bfffff,1462
881f1d6a2dfffff,411
881f1d6a03fffff,9
881f1d69e7fffff,8
881f1d69e5fffff,132
881f1d44edfffff,229
881f1d44e7fffff,1
881f1d69abfffff,13
881f1d44e5fffff,22
881f1d6989fffff,7
881f1d6987fffff,373
881f1d696dfffff,9
881f1d44c3fffff,117
881f1d696bfffff,93
881f1d44b7fffff,100
881f1d44b5fffff,444
881f1d44a7fffff,279
881f1d694bfffff,185
881f1d6947fffff,189
881f1d691dfffff,65
881f1d6907fffff,44
881f1d68cbfffff,1
881f1d689bfffff,1
881f1d6897fffff,181
881f1d6895fffff,6
881f1d6893fffff,6
881f1d0f55fffff,15
881f1d686dfffff,17
881f1d0f4bfffff,20
881f1d0f45fffff,27
881f1d6861fffff,172
881f18a739fffff,29
881f19db17fffff,151
881f19db13fffff,2
881f18a72bfffff,53
881f18a727fffff,811
881f18a717fffff,6
881f1d0e05fffff,68
881f18a715fffff,62
881f1d0debfffff,91
881f19daddfffff,183
881f18a6ebfffff,98
881f18a6e1fffff,88
881f1d0ddbfffff,43
881f18a6ddfffff,48
881f18a6d9fffff,63
881f1d0dd1fffff,385
881f18a6c7fffff,118
881f19daa3fffff,5
881f1d0dc7fffff,203
881f18a6b1fffff,20
881f18a6adfffff,93
881f1d0dbbfffff,46
881f19da95fffff,16
881f19da93fffff,50
881f18a6a3fffff,117
881f19da91fffff,73
881f19da87fffff,2
881f1d0d99fffff,107
881f1d0d97fffff,160
881f1d0d91fffff,148
881f19da5dfffff,59
881f19da57fffff,67
881f18a669fffff,9
881f1d0d81fffff,4
881f19da45fffff,17
881f1d6305fffff,120
881f1d6301fffff,25
881f1d0a31fffff,500
881f1d3b65fffff,153
881f1d0a29fffff,1548
881f1d62a9fffff,2
881f1d0a1dfffff,217
881f1d0a1bfffff,92
881f1d0a07fffff,416
881f1d626bfffff,153
881f1d09ddfffff,2
881f1d6239fffff,9
881f1d6237fffff,106
881f19d365fffff,76
881f19d361fffff,24
881f1d0987fffff,10
881f189483fffff,31
881f1d552bfffff,45
881f1d5485fffff,10
881f1d5481fffff,58
881f1892cbfffff,35
881f1892c3fffff,57
881f1d5449fffff,1
881f1d5441fffff,17
881f189253fffff,191
881f1d542dfffff,73
881f1d541dfffff,8
881f1d5411fffff,283
881f1d5409fffff,57
881f1d535dfffff,16
881f1891d5fffff,2
881f1d5347fffff,45
881f1d4f09fffff,5626
881f188adbfffff,61
881f1d4ee7fffff,823
881f188a93fffff,162
881f1d4ec9fffff,11
881f188a89fffff,4
881f1d4eb3fffff,59
881f188a3dfffff,12
881f1d4e85fffff,164
881f1d4821fffff,6391
881f1d481dfffff,8483
881f18af59fffff,57
881f1d4811fffff,4113
881f18ab1dfffff,38
881f1d4535fffff,10
881f18124bfffff,3
881f1d4525fffff,7
881f1d451dfffff,324
881f18aae5fffff,300
881f18121bfffff,24
881f1d4517fffff,196
881f1d4509fffff,17
881f18aab9fffff,9
881f18aa9bfffff,38
881f18aa95fffff,43
881f18aa8dfffff,44
881f18aa69fffff,11
881f18aa67fffff,23
881f18aa63fffff,39
881f18aa61fffff,7
881f18aa5bfffff,13
881f18aa51fffff,34
881f18aa4bfffff,7
881f18aa43fffff,16
881f18aa39fffff,541
881f1d4467fffff,72
881f1810ddfffff,5
881f1d4465fffff,503
881f1d4463fffff,686
881f1d4461fffff,1852
881f1810d3fffff,28
881f18aa11fffff,333
881f18aa01fffff,10
881f1d4449fffff,50
881f18a9dbfffff,76
881f1d4441fffff,28
881f18a9d1fffff,20
881f1d4423fffff,74
881f1d4407fffff,36
881f1d4401fffff,10
881f1d4227fffff,211
881f1d4221fffff,145
881f1d421bfffff,122
881f1d4213fffff,109
881f1d420bfffff,61
881f1d4205fffff,11
881f1d41d9fffff,1596
881f1d41d7fffff,9
881f1d41c5fffff,290
881f1d41adfffff,5486
881f1d4013fffff,13
881f18a2a5fffff,107
881f1d4011fffff,41
881f1d400dfffff,585
881f18a2a1fffff,309
881f1d4005fffff,606
881f18a29bfffff,150
881f1d4003fffff,99
881f18a293fffff,427
881f18a25dfffff,44
881f18a255fffff,86
881f18a245fffff,19
881f18a241fffff,14
881f18a23bfffff,22
881f18a22dfffff,2
881f18a229fffff,2
881f18a21bfffff,7
881f1dcdc5fffff,7
881f18a219fffff,121
881f1dcdbdfffff,58
881f18a211fffff,371
881f18a20dfffff,267
881f1dcdb9fffff,21
881f1d5341fffff,21
881f1d533dfffff,8
881f1d62d9fffff,19
881f1d62b9fffff,126
881f1c3427fffff,225
881f1c3423fffff,23
881f18948dfffff,405
881f1892e7fffff,165
881f1892d9fffff,222
881f1892bdfffff,6
881f18929bfffff,22
881f18925dfffff,98
881f189251fffff,30
881f189205fffff,16
881f188ae9fffff,14
881f188aa9fffff,52
881f188a69fffff,313
881f188a45fffff,118
881f188a05fffff,26
881f181245fffff,12
881f18122bfffff,6
881f1810dbfffff,208
881f181099fffff,5
881f181047fffff,436
881f181041fffff,68
881f181019fffff,19
881f1891c5fffff,19
881f1891b5fffff,8
881f181765fffff,60
881f18173dfffff,141
881f181707fffff,90
881f189189fffff,7
881f189181fffff,323
881f18911dfffff,4
881f1890e5fffff,5
881f189025fffff,191
881f189023fffff,192
881f188f41fffff,1
881f18a94dfffff,205
881f18a941fffff,156
881f18adc5fffff,7
881f18ad6dfffff,1
881f18ad69fffff,25
881f18ad67fffff,1
881f18ad63fffff,4
881f18ad61fffff,4
881f18ad59fffff,5
881f18ad57fffff,32
881f18ad51fffff,8
881f18ad49fffff,61
881f1814d9fffff,21
881f18ad39fffff,166
881f1814d1fffff,3
881f18ad1dfffff,131
881f18149bfffff,107
881f181495fffff,6
881f18ad15fffff,263
881f18ad13fffff,51
881f18148bfffff,1
881f181489fffff,1
881f181483fffff,1
881f181481fffff,1
881f18ad03fffff,93
881f18a90dfffff,146
881f18a909fffff,207
881f18a8edfffff,257
881f18a8e7fffff,27
881f18a8e1fffff,68
881f18a8bbfffff,88
881f18a89bfffff,123
881f18a897fffff,277
881f18a893fffff,249
881f181413fffff,14
881f18ac67fffff,21
881f18ac61fffff,9
881f18ac2dfffff,22
881f18ac29fffff,14
881f18ac27fffff,10
881f18a86dfffff,118
881f18ac0dfffff,2
881f18ab67fffff,55
881f18ab65fffff,35
881f18ab37fffff,229
881f18ab35fffff,14
881f18ab29fffff,66
881f18ab27fffff,34
881f18ab25fffff,8
881f18a867fffff,374
881f18a857fffff,42
881f18a853fffff,257
881f18a84bfffff,80
881f18a845fffff,1
881f18a83bfffff,448
881f18a837fffff,305
881f18a835fffff,8
881f18a825fffff,198
881f18a821fffff,5
881f18a81bfffff,60
881f18a819fffff,304
881f18a817fffff,58
881f18a80dfffff,293
881f18af6dfffff,35
881f18af6bfffff,256
881f18af69fffff,197
881f18af61fffff,27
881f18ab17fffff,58
881f18ab15fffff,42
881f18ab13fffff,336
881f18ab11fffff,215
881f18ab03fffff,66
881f18aae7fffff,325
881f18aabbfffff,12
881f18aab5fffff,1
881f18aaadfffff,102
881f18aaa5fffff,24
881f18aaa1fffff,1
881f18aa85fffff,8
881f18aa33fffff,446
881f18aa23fffff,59
881f18aa21fffff,133
881f18a9ddfffff,28
881f18a9d9fffff,87
881f18a9d3fffff,99
881f18a9cdfffff,16
881f18a9c3fffff,29
881f18a9c1fffff,8
881f18af35fffff,6
881f18af31fffff,1
881f18af2bfffff,144
881f18af29fffff,122
881f18af21fffff,7
881f18af1dfffff,65
881f18af05fffff,356
881f18af03fffff,13
881f18af01fffff,138
881f1816ebfffff,161
881f1816e3fffff,6
881f1816c7fffff,163
881f1816abfffff,161
881f1816a5fffff,38
881f181693fffff,13
881f181689fffff,19
881f181685fffff,173
881f18a96bfffff,43
881f18a95dfffff,99
881f18a959fffff,129
881f18a953fffff,110
881f1d0a69fffff,26
881f1d0a61fffff,254
881f1d0a57fffff,46
881f1d0a47fffff,1254
881f1d0a45fffff,288
881f1d0a3dfffff,1169
881f1d0a39fffff,376
881f1d0a35fffff,804
881f1d0a33fffff,549
881f1d0a2dfffff,376
881f1d0a25fffff,298
881f1d0a23fffff,2023
881f1d0a19fffff,6
881f1d0a15fffff,331
881f1d0a11fffff,287
881f1d0a0dfffff,171
881f1d0a09fffff,45
881f1d0a05fffff,592
881f1d0a03fffff,210
881f1d0a01fffff,56
881f19cacdfffff,69
881f19ca4bfffff,102
881f19ca41fffff,37
881f19ca1dfffff,6
881f19ca1bfffff,4
881f19ca01fffff,17
881f19c131fffff,10
881f18365dfffff,38
881f183649fffff,4
881f18adcbfffff,356
881f18adc7fffff,8
881f18ad9dfffff,4
881f18ad9bfffff,10
881f18ad99fffff,2
881f18ad8bfffff,1
881f18ad81fffff,4
881f18acb7fffff,75
881f18acb5fffff,2
881f18aca3fffff,20
881f18ac37fffff,165
881f18ac31fffff,10
881f19d9ebfffff,252
881f19d9e9fffff,15
881f19d9e3fffff,5
881f19d999fffff,4
881f19d997fffff,10
881f19d995fffff,2
881f19d953fffff,3
881f19d93dfffff,55
881f19d933fffff,5
881f19d931fffff,63
881f19d8e3fffff,10
881f19d8a9fffff,13
881f19d825fffff,5
881f1dc9d9fffff,100
881f1dc8e5fffff,75
881f1dc8bdfffff,29
881f1dc8b9fffff,4
881f1dcd63fffff,15
881f1dcd29fffff,16
881f1dcd25fffff,23
881f1dcd0dfffff,14
881f1c30dbfffff,109
881f1c372dfffff,10
881f1c348bfffff,10
881f1c3463fffff,132
881f1c3439fffff,16
881f189993fffff,132
881f1898b9fffff,23
881f1898a9fffff,48
881f1898a3fffff,48
881f18988bfffff,7
881f189883fffff,36
881f18886bfffff,91
881f188841fffff,55
881f188b5bfffff,45
881f188b53fffff,125
881f188b19fffff,141
881f188a6bfffff,159
881f188a61fffff,8
881f188a47fffff,12
881f188a41fffff,1
881f188a23fffff,14
