hexbin,value
89262cd999bffff,63.304970640858286
89262cd9903ffff,32.59980779043645
89262cd9947ffff,24.792758119015637
89262cd998bffff,32.16178328452732
89262cd991bffff,27.77881167922498
89262cd99a3ffff,10.126018015854697
89262cd990bffff,32.58592680847064
89262cd9917ffff,32.601027247900326
89262cdb4bbffff,27.381834027464002
892621a5a33ffff,27.663352696278494
892621a5a0bffff,129.34866382359303
892621a5b4bffff,27.65860865557077
89262cdb493ffff,27.659431997917885
892621a5b4fffff,27.6581965938702
892621a5a37ffff,27.66294119294336
892621a5a73ffff,92.97528322686354
892621a5a0fffff,31.054646559838005
89262cdb483ffff,27.657987728016565
892621a5a23ffff,27.66190876099593
89262cdb497ffff,27.659020456753844
892621a5b7bffff,28.35269472469313
892621a5bcbffff,27.66252942968537
892621a5a77ffff,27.661287304877707
89262cdb49bffff,27.65839910845586
89262cdb487ffff,27.65757608774186
892621a5b53ffff,27.661085295691773
892621a5a27ffff,27.661497158593846
892621a5a3bffff,27.662320103518883
89262cdb413ffff,24.17842100691827
89262cdb4b3ffff,27.65716418678351
892621a5b6bffff,24.85899133299442
892621a5b57ffff,27.66067317295428
892621a5b1bffff,27.921711013466492
892621a5bcfffff,27.662117405892406
892621a5a03ffff,48.39029089688505
892621a5a67ffff,27.659843278984173
89262cdb48bffff,27.65695479324031
892621a5b43ffff,27.659641017115863
892621a5a2bffff,27.660876123193173
89262cdb417ffff,22.106590530719505
89262cdb48fffff,27.656543313506702
89262cdb4a3ffff,23.825464451762777
89262cdb4b7ffff,26.201786839411586
892621a5b47ffff,28.098638056218395
892621a5b0bffff,28.564691841908978
892621a5a07ffff,27.663763939096143
892621a5a1bffff,108.59349613321679
892621a5b5bffff,27.660052979530864
892621a5a2fffff,27.660464681445873
89262cd8467ffff,18.395637141999444
89262cd801bffff,0
89262cd80d7ffff,0
89262cd800bffff,0
89262cd80c7ffff,0
89262cd846fffff,4.924227871148362
89262cd80d3ffff,0.17036825025649796
89262cd809bffff,12.7212274368353
89262cd8013ffff,4.071391265063047
89262cd846bffff,18.80630429844285
89262cd808bffff,8.36472882237798
89262cdb5d3ffff,22.938513617408063
89262cdb59bffff,28.65131482993103
892621a5b77ffff,28.654308462875512
892621a5b07ffff,28.3390225108683
89262cdb5a3ffff,38.537534604903314
892621a5b63ffff,28.65323942846959
892621a5b0fffff,28.655805054656195
89262cdb5c7ffff,47.643101086913546
89262cdb58fffff,40.82337378684278
89262cdb5b3ffff,32.456500801016304
892621a5b73ffff,28.65473606697873
892621a5b03ffff,28.65730149633148
89262cdb5d7ffff,26.01248851998934
89262cdb5bbffff,54.61308475857482
89262cdb583ffff,28.650886750398893
89262cdb513ffff,51.96382252727827
89262cdb58bffff,28.649817788776296
892621a5b67ffff,28.652811721170604
89262cdb593ffff,28.607850442922228
892621a5b6fffff,28.651742639773513
89262cd8b9bffff,168.40153911884855
89262cd8863ffff,159.57761558776522
89262cd895bffff,120.25702699389106
89262cd886bffff,79.39090777553916
89262cd8b93ffff,168.4078200785292
89262cd886fffff,168.40410818117823
89262cd8bd3ffff,131.56372197527136
89262cd8b97ffff,168.4052484552076
89262cd8b83ffff,168.39896847794282
89262cd8d5bffff,54.170805382628494
89262cd8803ffff,54.15906007670765
89262cd8c2bffff,16.162543381552737
89262cd8d57ffff,136.0265594947949
89262cd881bffff,38.38068846359944
89262cd8887ffff,54.165942771589
89262cd8c27ffff,50.43373070295651
89262cd8d53ffff,87.03449254951445
89262cd88bbffff,54.163098121064365
89262cd8817ffff,54.16107930090016
89262cd8883ffff,31.565965027159088
89262cd8d4fffff,54.16713455162324
89262cd8813ffff,39.6048006196036
89262cd8d4bffff,54.167961100422076
89262cd8847ffff,18.588408407385128
89262cd88b3ffff,54.16511653810927
89262cd8897ffff,54.16878714111534
89262cd887bffff,23.252205842698732
89262cd8d47ffff,122.18630133710725
89262cd880bffff,41.278307467575814
89262cd8893ffff,36.555460596319996
89262cd8d43ffff,56.28170838153628
89262cd88c7ffff,13.835263206231339
89262cd888fffff,50.000021779423435
89262cd8c2fffff,53.013314262325686
89262cda16fffff,90.0627065586719
89262cda3afffff,111.7094315962115
89262cdaed7ffff,98.28707036516255
89262cda337ffff,132.84162286659478
89262cda16bffff,90.06406867414992
89262cda17bffff,90.06878154877974
89262cdaed3ffff,94.78886295458747
89262cda167ffff,90.06605711591517
89262cda177ffff,90.07077016376819
89262cda3a7ffff,90.06071691995461
89262cdae9bffff,90.24997148653767
89262cda10fffff,89.35648786214723
89262cda3b7ffff,90.06542994254058
89262cda163ffff,90.06741975507929
89262cda173ffff,90.07213248260754
89262cda3a3ffff,112.07791888449611
89262cdaedbffff,105.76699049675531
89262cda10bffff,90.07684474028818
89262cd8cdbffff,7.601729355128769
89262cd8c77ffff,7.600186240654805
89262cdab7bffff,12.74916433119523
89262cd88dbffff,7.598937238896561
89262cd8c13ffff,7.6013828689789165
89262cd8e83ffff,14.159306870264905
89262cd81a3ffff,7.602243397145789
89262cdaa4fffff,7.602925385783858
89262cd8c8fffff,7.601666055341383
89262cd8e9bffff,59.32615255319299
89262cd8e37ffff,7.598653776760341
89262cdaa67ffff,10.365251413158937
89262cd8dd3ffff,8.362870466539457
89262cd8ca7ffff,7.6013187943756835
89262cd8c43ffff,7.600532969985112
89262cd8eb3ffff,7.59985067092982
89262cdaa1bffff,31.468932992513402
89262cd8c5bffff,7.600648403811289
89262cd8e03ffff,59.67276268389218
89262cd8123ffff,7.601162546690685
89262cd8cd7ffff,7.601897205981573
89262cd8c73ffff,7.600301888364762
89262cd8c0fffff,7.600585156038436
89262cd88d7ffff,7.599104987026919
89262cd8c8bffff,7.601781666319202
89262cd888bffff,7.598989258378736
89262cd8e97ffff,7.600364946564663
89262cd81b7ffff,7.602526748356498
89262cd8e33ffff,14.046402026853958
89262cdaa63ffff,7.602694628602228
89262cd8ca3ffff,7.601434619311872
89262cd8eafffff,7.599052780753477
89262cdaa7bffff,7.602810042853172
89262cd8cbbffff,7.601550372927803
89262cd8c57ffff,7.600816326311609
89262cdab5bffff,7.602631018262866
89262cd8e63ffff,64.07525120000204
89262cdaa2fffff,11.100948471990607
89262cd8cd3ffff,7.602012674446406
89262cd8c6fffff,7.599503993496138
89262cd8c0bffff,7.6007007768098855
89262cd88d3ffff,7.599220644484787
89262cd8e17ffff,32.092196246151246
89262cdaa47ffff,7.6032086679241955
89262cd8137ffff,7.601445979246289
89262cd8c87ffff,7.60194918495613
89262cd8c23ffff,7.543110391008588
89262cd8e93ffff,7.600480264821171
89262cd81b3ffff,7.602642047011303
89262cd8e2fffff,40.93232155873898
89262cd8dcbffff,70.48803872274958
89262cd8c3bffff,7.600469464095916
89262cd8eabffff,7.599168251369541
89262cdaa77ffff,22.253088686536103
89262cd8167ffff,46.14902224874882
89262cd8cb7ffff,7.601717660437426
89262cd8c53ffff,7.600931804372757
89262cdaa2bffff,33.34402504890105
89262cd8ccfffff,7.60121514833329
89262cd8c6bffff,7.599619623907217
89262cd8c07ffff,7.600868367144862
89262cd8e77ffff,71.02613177033372
89262cdaa43ffff,7.603323983853813
89262cd8133ffff,7.601561287699542
89262cd8c83ffff,7.602064840349393
89262cd8e8fffff,28.59310432054803
89262cd81afffff,7.6018447079180556
89262cd8dc7ffff,68.09723939540986
89262cd8c9bffff,7.602180424391114
89262cd8c37ffff,7.600636823173647
89262cd889bffff,7.5993882917648
89262cd8ea7ffff,7.599336230670519
89262cdaa73ffff,7.603093280703193
89262cdaa0fffff,26.429140649416716
89262cd8cb3ffff,7.601833458444737
89262cd8c4fffff,7.600134096177495
89262cdaa27ffff,15.714797394398481
89262cd8ccbffff,7.601330599475186
89262cd8c67ffff,7.599787285848802
89262cdab6bffff,10.420096929798026
89262cd88cbffff,7.599976494824368
89262cd8c03ffff,7.600984032242724
89262cd8e73ffff,49.26781946621896
89262cd8e0fffff,48.502396320351075
89262cd812fffff,7.600763766362926
89262cd8c1bffff,7.601099625943324
89262cd81abffff,7.601959989278801
89262cd8e27ffff,7.599043388047382
89262cdaa57ffff,7.603607253563215
89262cd8dc3ffff,27.47799376477496
89262cd8c97ffff,7.602347957696833
89262cd8c33ffff,7.600752630832619
89262cd8ea3ffff,7.599451745535993
89262cdaa6fffff,7.602295936963383
89262cd8ddbffff,7.6009198889661596
89262cdaa0bffff,18.925992750093855
89262cd8cafffff,7.601035740932292
89262cd8c4bffff,7.600249557043241
89262cdab4fffff,7.602116487038293
89262cd8ebbffff,7.599567189042705
89262cd8cc7ffff,7.601498435745826
89262cd8c63ffff,7.599902960564636
89262cd812bffff,7.600879057498052
89262cd8c7bffff,7.6000185640179625
89262cd8c17ffff,7.601267230932654
89262cd8e87ffff,7.5999660874908095
89262cd81a7ffff,7.60212807148029
89262cd8e23ffff,30.70626446430243
89262cd8c93ffff,7.602463585963901
89262cd8e3bffff,76.1488426048281
89262cdaa6bffff,7.602411378335712
89262cd8dd7ffff,15.405901687176371
89262cd8cabffff,7.60115152156854
89262cd8c47ffff,7.600417464826644
89262cdab4bffff,7.602232258015661
89262cd8eb7ffff,7.599735183123163
89262cd8cc3ffff,7.601613931055317
89262cd88c3ffff,7.5996151382847374
89262cd8e07ffff,10.14020445500301
89262cd8127ffff,7.601047211229149
89262cd8d1bffff,153.28463189779035
89262cd8d77ffff,175.6397736210089
89262cd8d0fffff,142.83057687896107
89262cd8d03ffff,128.15621770897638
89262cd8d2bffff,397.0247406479684
89262cd8d73ffff,154.8842310976208
89262cd8d0bffff,154.89236463955413
89262cd8dcfffff,154.90286199882485
89262cd8d33ffff,270.54866706005134
89262cd8d07ffff,270.9880916206113
89262cd8d3bffff,307.7397346472188
89262cd8d23ffff,414.9131044487403
89262cd8dabffff,30.99545412487548
89262cd89b3ffff,268.4184897407595
89262cd89bbffff,268.40849724183704
892621a4e3bffff,11.534461288735722
892621a48c3ffff,11.53497207742402
89262cda4dbffff,12.350488777190133
892621a4eafffff,11.535318040461586
892621a4a03ffff,11.53102592559567
892621a4acfffff,11.52571776476693
892621a4813ffff,56.25339635571439
892621a4a77ffff,15.50610230152444
892621a4a93ffff,11.533258765589379
892621a4e37ffff,11.534716847519057
892621a4a57ffff,11.539475942237097
892621a4eabffff,11.53549085929184
892621a4acbffff,11.598455435779954
892621a48dbffff,11.535145113131023
892621a59b7ffff,11.54030107184068
892621a4a73ffff,11.786237032536581
892621a4a1bffff,11.531198749985743
892621a4e6fffff,11.53300292212206
892621a4a8fffff,11.532056000157244
892621a4e33ffff,11.534889707796571
89262cda4d3ffff,54.538855720241386
892621a4a53ffff,11.61504742755333
892621a4ea7ffff,11.535746286927514
892621a4ac7ffff,11.531800201146634
892621a48d7ffff,11.535400189455945
892621a4a17ffff,11.531454526786213
892621a4a8bffff,11.532228850320694
892621a4e2fffff,11.533687223051617
892621a4a4fffff,11.594131236989059
892621a4ea3ffff,11.535919172748873
892621a4ac3ffff,11.531972875760367
892621a48d3ffff,11.535573292452817
892621a59afffff,11.537074922502796
892621a4a6bffff,20.79391527230142
892621a4a13ffff,11.531627418211114
892621a4e67ffff,11.512968631723105
892621a4e2bffff,11.533860057435522
892621a485bffff,11.53351428009453
892621a5937ffff,11.493919699754759
892621a48cfffff,29.933012096345575
892621a4ebbffff,11.485513213284573
892621a4a0fffff,11.530424372488932
892621a4adbffff,11.578936482379781
892621a4a83ffff,11.532657413102562
892621a4e27ffff,11.534115594034224
892621a4a47ffff,11.540700864389187
892621a5933ffff,11.584729752380985
892621a48cbffff,11.534543878948899
892621a59a7ffff,13.022496217595458
892621a4a63ffff,44.960060751655476
892621a4eb7ffff,11.536347399842867
892621a4a0bffff,11.530597238329912
892621a4ad7ffff,11.532401591983831
892621a4e07ffff,11.535062459413464
892621a4a9bffff,11.532830221895258
892621a4e23ffff,11.534288495697067
89262cda4c3ffff,52.064915327206265
892621a4853ffff,15.103705319810269
892621a48c7ffff,13.064106356040801
892621a59a3ffff,11.590244964263732
892621a4a07ffff,11.520131854585369
892621a4ad3ffff,11.532574225128435
892621a4c6bffff,11.53617444688466
892621a4a7bffff,11.529566873509962
892621a488bffff,32.75671054366532
89262cda8abffff,115.88433255358032
89262cda877ffff,115.86964574398694
89262cda8bbffff,115.89040394718987
89262cda887ffff,111.55709599894536
89262cda897ffff,103.33906748114227
89262cdad4bffff,131.52089748556114
89262cdad5bffff,117.34562134186525
89262cda8a3ffff,126.34382774728078
89262cda8b3ffff,123.93975173402589
89262cda83bffff,115.64309748234005
89262cda807ffff,115.88002576895205
89262cda89bffff,101.446488289727
89262cdac6bffff,101.38184704655848
89262cdad53ffff,100.66956599912838
89262cda883ffff,101.44494524586278
89262cdac7bffff,101.30061896520327
89262cdac67ffff,101.29168383170527
89262cda893ffff,101.45025808054152
89262cc1413ffff,144.73115374859978
89262cc14b7ffff,51.7117757878215
89262cc1417ffff,76.26141088996043
89262cc14bbffff,196.41439485716867
89262cc14b3ffff,187.90954254311688
89262cc148fffff,196.41741634258156
89262cc14cfffff,114.62576173791916
89262cc14abffff,42.51820332218818
89262cc14c7ffff,196.4131272160773
89262cc14a3ffff,143.16127583552006
89262cc141bffff,33.547603058283826
892621a4bbbffff,99.30025299866448
892621a4977ffff,82.31211241679054
892621a4b87ffff,100.140338767608
892621a4943ffff,100.14777068009329
892621a4b93ffff,87.81384556814918
892621a4827ffff,88.025440889289
892621a49c3ffff,99.75091288777669
892621a494fffff,100.14254532742842
892621a491bffff,89.73764103182188
892621a49cfffff,100.15671017263621
892621a495bffff,99.30001536966125
892621a4babffff,95.30591755051577
892621a4bb7ffff,100.13731944922107
892621a4973ffff,87.79126094998874
892621a4b83ffff,78.7805757698007
892621a4b8fffff,73.4581001324461
892621a490bffff,89.38585104093615
892621a494bffff,100.14405509897594
892621a482fffff,89.10038585608278
892621a49cbffff,89.74852258324509
892621a4957ffff,100.15148551146625
892621a4b33ffff,88.21613018885452
892621a49d7ffff,85.07828109501791
892621a4963ffff,102.86167046088428
892621a4bb3ffff,100.1388295794727
892621a497bffff,100.14103461366962
892621a4b17ffff,68.86302091750133
892621a4947ffff,100.14626032450069
892621a4b97ffff,100.14556392888177
892621a49c7ffff,85.75429111324397
892621a4953ffff,99.6698578308594
892621a4ba3ffff,100.13360353502814
892621a496bffff,104.24234406313369
89262cd12b3ffff,118.11702723391689
89262cd1217ffff,141.0314295747845
89262cd1203ffff,141.0261945574626
89262cd128bffff,139.6324847355036
89262cd12a3ffff,114.50305767174598
89262cd128fffff,139.27558390912412
89262cd1213ffff,141.0335673787684
89262cd12bbffff,137.95454393581406
89262cd1287ffff,118.9300366472824
89262cc3223ffff,147.33850222483338
89262cc323bffff,147.3407662045448
89262cc33cbffff,96.7433559375828
89262cc32afffff,147.3517221910265
89262cc33d7ffff,122.6259482708179
89262cc3277ffff,147.33528656409467
89262cc3233ffff,147.34624474797522
89262cc33c3ffff,114.17944089801821
89262cc3263ffff,147.3298058211192
89262cc33dbffff,147.34945649122628
89262cc327bffff,147.3320667041948
89262cc3237ffff,147.34397990658633
89262cd131bffff,97.28687172742195
89262cd13cbffff,96.86930450357136
89262cd13cfffff,97.28835154138635
89262cd1353ffff,97.2847419452487
89262cd12a7ffff,44.55764887557525
89262cd1227ffff,97.2862202792392
89262cd13dbffff,61.26503370460938
89262cd135bffff,95.88693801968193
89262cd12afffff,93.42233459978266
89262cd1237ffff,97.2913084291764
89262cd1053ffff,93.77699201899652
89262cd1637ffff,93.78331365337868
89262cd16abffff,92.32150648458092
89262cd105bffff,96.70752424064759
89262cd10dbffff,93.78679113126525
89262cd1633ffff,93.78330394160957
89262cd1043ffff,103.27793580667736
89262cd1627ffff,93.77841418760126
89262cd163bffff,93.26720516720317
89262cd162fffff,93.00162819295885
89262cd10cbffff,93.78189182050396
89262cd1623ffff,93.77983547513338
89262cd1a3bffff,39.57560318812562
89262cda977ffff,67.94822663481739
89262cd1a43ffff,38.46499118776879
89262cd1a4bffff,51.14165426545602
89262cda987ffff,51.13975631486905
89262cd1a5bffff,29.336806115916247
89262cda98fffff,62.792629485219635
89262cda997ffff,50.56246051112042
89262cd1a63ffff,51.13930508161288
89262cd1a6bffff,51.137408026107735
89262cd1a73ffff,51.141985594509016
89262cda9a7ffff,51.13551058814248
89262cda9afffff,51.133612767846614
89262cd1a7bffff,51.14008862274739
89262cda9b7ffff,51.13819126873602
89262cc349bffff,21.390241167946584
89262cc34c3ffff,17.438273329720694
89262cc34d3ffff,50.57896964937453
89262cc34dbffff,48.09274040267736
89262cda923ffff,43.10248193967895
89262cda92bffff,34.97110017047302
89262cda933ffff,51.13171456539806
89262cda93bffff,51.129815980813014
89262cd1a07ffff,25.377536265797623
89262cd1a0fffff,44.19348494855466
89262cd1a47ffff,48.303043469653446
89262cdad2fffff,22.804802607907607
89262cda983ffff,57.08925778413164
89262cd1a4fffff,51.14087168389361
89262cda993ffff,43.297459140773654
89262cd1a67ffff,42.800235013621126
89262cd1a6fffff,51.13662430381472
89262cda9a3ffff,51.13629353224839
89262cd1a77ffff,51.14120175507863
89262cda9abffff,51.13439541386695
89262cda9b3ffff,51.13897403158635
89262cda9bbffff,51.7570199592748
89262cc34d7ffff,23.43963944585984
89262cda907ffff,54.66436051816339
89262cda90fffff,67.3424378868769
89262cda917ffff,69.8434747851023
89262cda937ffff,45.813199541269086
89262cd1a0bffff,29.74255251711773
89262cd1a2bffff,21.221492747686558
89262cda967ffff,21.24751218255473
89262cd15cfffff,66.26919727596619
89262cd15c7ffff,66.27164972192666
89262cd1553ffff,64.52596199887479
89262cd153bffff,28.13162941551413
89262cd1533ffff,44.09453013624766
89262cd336fffff,61.74674831546337
89262cd151bffff,66.26818886108778
89262cd1513ffff,66.27064092096968
89262cd150bffff,66.2647276542481
89262cd1503ffff,66.26717982468942
89262cd15d3ffff,58.79603459969559
89262cd15cbffff,59.54441767108051
89262cd1557ffff,66.26573630454692
89262cd15c3ffff,63.54121151911153
89262cd1547ffff,66.26227498677089
89262cd15abffff,66.26862145236001
89262cd158bffff,66.27410167124911
89262cd1517ffff,66.2696314986393
89262cd150fffff,65.10695062150862
89262cd157bffff,36.49091618508075
89262cd1507ffff,66.26617016530537
89262cd1573ffff,52.75116357191931
89262cd15d7ffff,66.27511023569683
892621aebd7ffff,81.35227526711085
892621ae83bffff,137.93312540538588
892621aeb9bffff,77.77285959971745
892621ae823ffff,119.02573075224589
892621ae867ffff,137.7139176467589
892621aebd3ffff,130.3852834313827
892621ae82bffff,137.92592601808062
892621ae86fffff,137.91559758572345
892621ae863ffff,137.92279742304
892621aebc3ffff,64.95587568584388
892621ae833ffff,115.23452118461302
892621aeb93ffff,79.41126258883132
892621ae877ffff,137.92796192739326
892621ae86bffff,137.9176318917155
892621a2663ffff,13.377700785556003
892621a2657ffff,13.37927399229123
892621a351bffff,13.376273455937548
892621a264bffff,13.378274213083726
892621a350fffff,13.375391632537962
892621a3503ffff,13.376082749527313
892621a3013ffff,13.373269325637649
892621a2633ffff,13.379199607510861
892621a2627ffff,13.378316872905076
892621a261bffff,13.379773731974527
892621a260fffff,13.378891524069898
892621a2603ffff,13.379582483701173
892621b19b7ffff,13.385723842610146
892621b19abffff,13.384725489820475
892621b0acfffff,18.167705061759776
892621b1993ffff,8.063869049314178
892621b1987ffff,13.386106242855616
892621a20d7ffff,13.379814630069273
892621a20cbffff,13.37881622531741
892621b196fffff,13.381846033689142
892621b1963ffff,13.339121172613375
892621a3467ffff,13.375342503259255
892621a209bffff,13.380313682421454
892621b0a7bffff,13.386222868740898
892621b0a6fffff,27.333991293567543
892621b1933ffff,13.384035005526892
892621b0a63ffff,34.76443518812181
892621b1927ffff,13.383153116162644
892621a342bffff,13.266512199326483
892621b0a57ffff,17.014454673399236
892621b191bffff,13.384608098757763
892621b0a4bffff,13.386605424042326
892621b190fffff,13.383726736566906
892621a22d7ffff,3.780420937320232
892621b1903ffff,13.38441719434392
892621a229bffff,6.620822507768116
892621a24d7ffff,20.08374069665778
892621a24cbffff,13.38365231045374
892621a35cbffff,13.376654489110194
892621a30dbffff,6.3414920725006985
892621a30cfffff,13.358702754406249
892621b1d27ffff,0.2591507511526036
892621a2477ffff,19.712666625751037
892621a35b3ffff,13.377583235043907
892621a30c3ffff,13.373649430359258
892621a35a7ffff,13.376701071254864
892621a246bffff,13.380697529466547
892621a30b7ffff,9.717519715656241
892621a26d7ffff,13.381155338199015
892621a30abffff,3.732456244069337
892621a358fffff,13.377274034188135
892621a2453ffff,13.382961656233164
892621a3583ffff,13.377964985648138
892621a2447ffff,13.3820792945417
892621a3093ffff,13.375152408568491
892621a26b3ffff,13.381080870356717
892621a3577ffff,7.295526617162338
892621a3087ffff,13.374271101371377
892621a26a7ffff,13.380198322092143
892621a269bffff,13.381654932620915
892621a268fffff,13.380772911369508
892621a3553ffff,13.375963519427167
892621a2683ffff,13.381463705218449
892621a240bffff,13.382578356637843
892621a3547ffff,13.375081926678323
892621a3057ffff,11.808788591129678
892621a2677ffff,13.378200492781906
892621a353bffff,10.757300299275428
892621a266bffff,13.377200978339566
892621a3523ffff,3.14587246854948
892621a2653ffff,13.379465036620147
892621a3517ffff,13.376583011341259
892621a2647ffff,13.37858305931145
892621a350bffff,13.37558238799268
892621a301bffff,13.372768288181316
892621a263bffff,13.378700100194358
892621a262fffff,12.654138263394236
892621a3003ffff,8.664329458135205
892621a2623ffff,13.378508549731594
892621b19d7ffff,13.385988700341922
892621a2617ffff,13.380082045846981
892621a260bffff,13.379082821404605
892621b19b3ffff,13.385915106138228
892621b19a7ffff,13.385033403701263
892621b198fffff,13.385606961707886
892621b1983ffff,13.386297253061684
892621a20d3ffff,13.3800065393174
892621b1977ffff,13.383036207010896
892621a20c7ffff,13.37912351938757
892621a346fffff,13.374841532969242
892621b193bffff,13.383535656243081
892621b0a6bffff,13.385532452511711
892621b192fffff,13.382653821750303
892621b1923ffff,13.3833444495555
892621a3427ffff,13.376153895322606
892621b0a53ffff,10.18930094019305
892621b1917ffff,13.384916598296813
892621b0a47ffff,13.345582191594966
892621b190bffff,13.234258245463412
892621a22d3ffff,11.721645899725365
892621a205bffff,5.066920733993253
892621b0a0bffff,48.28438186002044
892621a24d3ffff,13.384841964469802
892621a24c7ffff,14.618390226228513
892621a35c7ffff,13.3769644523058
892621a30d7ffff,13.374150522784035
892621b1d2fffff,3.5365203576873436
892621a35bbffff,13.377083173067687
892621a30cbffff,3.3802690218206
892621a35afffff,13.376201064162759
892621a2473ffff,13.381887532473407
892621a2467ffff,15.156508046643564
892621a35a3ffff,13.37689218544856
892621a30b3ffff,13.37408070465564
892621a26d3ffff,13.381346361838347
892621a3597ffff,13.371214613108215
892621a245bffff,13.382462439228634
892621a26c7ffff,13.380464570887728
892621a358bffff,13.377464768915319
892621a244fffff,13.38158013249718
892621a309bffff,13.374651515559801
892621a26bbffff,13.380581508166689
892621a2443ffff,13.382270930178777
892621a308fffff,13.373770263402808
892621a26afffff,13.379699014895854
892621a3573ffff,13.374891248639855
892621a3083ffff,13.374461371714927
892621a26a3ffff,13.38038997839773
892621a2697ffff,13.38196312222092
892621a355bffff,13.375462903276102
892621a268bffff,13.380964187976678
892621a2413ffff,37.55850994939837
892621a354fffff,13.37458136555052
892621a3543ffff,13.375272478247634
892621a3053ffff,0.8780990908694059
892621a2673ffff,13.378391839274936
892621a3537ffff,5.393824900126637
892621a3047ffff,3.0818304678839143
892621a2667ffff,13.37750939001849
892621a265bffff,13.378965119580663
892621a264fffff,13.378083197008513
892621a3513ffff,13.376773795003297
892621a2643ffff,13.37877415267642
892621a3507ffff,13.375891916812359
892621a3017ffff,11.775632067662395
892621a2637ffff,13.379007979480063
892621a300bffff,5.416928874309669
892621a262bffff,13.378009019866095
892621a2613ffff,13.380273371722101
892621b19c7ffff,13.385298435529991
892621a2607ffff,13.379391108730971
892621b19bbffff,13.385415902339275
892621b19afffff,13.384534254744269
892621b19a3ffff,13.385224716299124
892621b1997ffff,13.386796511748965
892621b198bffff,13.385797894388084
892621a20dbffff,13.379507309406648
892621a20cfffff,13.378624344415748
892621b1973ffff,13.383227209766691
892621a20c3ffff,13.379315477802452
892621b1967ffff,13.382345605654807
892621a2093ffff,36.45089035034416
892621b0a73ffff,42.15632199044654
892621b1937ffff,13.383843721300789
892621b192bffff,13.382845077676318
892621a36a7ffff,9.262074203338035
892621a342fffff,13.375653201881788
892621b0a5bffff,13.26087280744643
892621b0a4fffff,13.386414209769548
892621b1913ffff,13.385107580228095
892621a22dbffff,8.582266526144561
892621b0a43ffff,13.387104504998165
892621b1907ffff,13.384226163161552
892621a2293ffff,9.898796824695669
892621a24dbffff,13.384342892937484
892621a24cfffff,13.383460773027906
892621a24c3ffff,13.384151404648891
892621a35cfffff,13.37646403577321
892621a30d3ffff,13.374340462823609
892621a247bffff,13.381388447807188
892621a35b7ffff,13.377392169894698
892621a30c7ffff,13.37345944135531
892621a35abffff,13.376392100944425
892621a246fffff,13.380505669191232
892621a30bbffff,13.373579944090666
892621a2463ffff,13.381196636597435
892621a26cfffff,13.379964853749208
892621a2457ffff,13.382770069720682
892621a30a3ffff,6.503200391293616
892621a26c3ffff,13.38065564357154
892621a3587ffff,13.37777417366493
892621a244bffff,13.381771690604173
892621a3097ffff,13.374962187425428
892621a26b7ffff,13.380889263141999
892621a357bffff,12.453232916625863
892621a308bffff,13.373960456490332
892621a26abffff,13.379890593705083
892621a3563ffff,4.3486198590338105
892621a2693ffff,13.382154427279962
892621a241bffff,13.38326910893474
892621a3557ffff,13.375773016931854
892621a2687ffff,13.381272350996868
892621a240fffff,25.050205209356857
892621a354bffff,13.374771839669851
892621a267bffff,13.377892054561112
892621a2403ffff,30.396934251363476
892621a266fffff,13.377009660247813
892621a3533ffff,13.186254848659583
892621ae587ffff,72.51117368323858
892621a5623ffff,49.81863838475643
892621a5647ffff,56.87676779234815
892621a5637ffff,6.102175639505573
892621a565bffff,31.470559360713906
892621a5603ffff,19.630107705974762
892621a564bffff,54.50324653899016
892621a5617ffff,19.325100697548
892621a563bffff,54.00353964297138
892621a0b2fffff,9.588608697484919
892621a56cbffff,10.343388420380586
892621a5607ffff,35.330629098395804
892621a564fffff,92.17232456136884
892621a5673ffff,93.65258969838456
892621a56bbffff,8.374529173398408
892621a561bffff,13.141661153346167
892621a56abffff,25.702864798892307
892621a56cfffff,10.075385737111898
892621a560bffff,35.32982704773263
892621ae593ffff,9.381363857495911
892621a5653ffff,26.23971885196368
892621ae583ffff,8.207411761468839
892621a5643ffff,35.32902399058705
892621a0b37ffff,8.042766329139827
892621a560fffff,52.558338606001335
892621ae597ffff,34.78441268001468
892621a5633ffff,32.20229758478064
892621a5657ffff,32.27276811005606
892621a0b27ffff,20.74444398841149
892621a5ac7ffff,28.13420509846994
892621a5a57ffff,51.80680520682634
892621ae9abffff,52.71660295364708
892621a5a7bffff,133.37332948243738
892621a5a43ffff,90.59502016214097
892621a5a47ffff,133.58551124114436
892621ae9b3ffff,133.57552999128077
892621ae997ffff,59.203637563831265
892621a5a4bffff,128.2438029551314
892621a5a4fffff,133.58052111358631
892621ae9bbffff,132.19814311041011
892621ae983ffff,103.05718954960317
892621ae9a3ffff,73.2546527375449
892621ae987ffff,133.5775103414343
892621a5a83ffff,17.76133264777598
892621a5317ffff,16.63144822895234
892621a5307ffff,17.76687818522755
892621a5a53ffff,17.758680329104084
892621a5edbffff,17.767016413095316
892621aedd3ffff,27.110496367141593
892621a5ecbffff,17.766090554721043
892621aedb3ffff,17.762649154442375
892621a5eabffff,14.655465315233915
892621aeda3ffff,17.761722893237923
892621aed93ffff,17.764100626136877
892621aed83ffff,17.76317458639612
892621a5e7bffff,17.763049348857063
892621a5e6bffff,17.762123053180126
892621a5e5bffff,17.764501396417792
892621a5e4bffff,17.7635753219351
892621a5e3bffff,17.76411183087386
